time,LeftShoulderPitch_target,LeftShoulderPitch_pos,LeftShoulderPitch_pos_raw,LeftShoulderPitch_vel,LeftShoulderPitch_tau,LeftShoulderPitch_step_target,LeftShoulderPitch_final_target,LeftShoulderRoll_target,LeftShoulderRoll_pos,LeftShoulderRoll_pos_raw,LeftShoulderRoll_vel,LeftShoulderRoll_tau,LeftShoulderRoll_step_target,LeftShoulderRoll_final_target,LeftShoulderYaw_target,LeftShoulderYaw_pos,LeftShoulderYaw_pos_raw,LeftShoulderYaw_vel,LeftShoulderYaw_tau,LeftShoulderYaw_step_target,LeftShoulderYaw_final_target,LeftElbow_target,LeftElbow_pos,LeftElbow_pos_raw,LeftElbow_vel,LeftElbow_tau,LeftElbow_step_target,LeftElbow_final_target,RightShoulderPitch_target,RightShoulderPitch_pos,RightShoulderPitch_pos_raw,RightShoulderPitch_vel,RightShoulderPitch_tau,RightShoulderPitch_step_target,RightShoulderPitch_final_target,RightShoulderRoll_target,RightShoulderRoll_pos,RightShoulderRoll_pos_raw,RightShoulderRoll_vel,RightShoulderRoll_tau,RightShoulderRoll_step_target,RightShoulderRoll_final_target,RightShoulderYaw_target,RightShoulderYaw_pos,RightShoulderYaw_pos_raw,RightShoulderYaw_vel,RightShoulderYaw_tau,RightShoulderYaw_step_target,RightShoulderYaw_final_target,RightElbow_target,RightElbow_pos,RightElbow_pos_raw,RightElbow_vel,RightElbow_tau,RightElbow_step_target,RightElbow_final_target
1753235333.047116,-0.13761937618255615,-0.13867035508155823,0.0,-0.0006456117262132466,0.04883423075079918,-0.13761937618255615,0.4,-0.01406205166131258,-0.014806709252297878,0.0,-0.0001717621344141662,0.033918097615242004,-0.01406205166131258,0.3,0.04271453246474266,0.04266570135951042,0.0,1.786613393051084e-05,0.0021189763210713863,0.04271453246474266,0.2,1.4105651378631592,1.4105331897735596,0.0,-7.728804484941065e-05,0.0016044278163462877,1.4105651378631592,-0.6,-0.12776541709899902,-0.12866941094398499,0.0,-0.0006224935641512275,0.04215165227651596,-0.12776541709899902,0.4,-0.029031947255134583,-0.029292283579707146,0.0,-0.00020529740140773356,0.012198696844279766,-0.029031947255134583,-0.3,-0.05014955624938011,-0.05017387121915817,0.0,-5.326842710928759e-06,0.001106760697439313,-0.05014955624938011,-0.2,1.440711498260498,1.4406254291534424,0.0,-0.000106394050817471,0.004125881940126419,1.440711498260498,-0.6
1753235333.0671096,-0.13761937618255615,-0.13868023455142975,0.0,-0.0006672310410067439,0.049579352140426636,-0.13761937618255615,0.4,-0.01406205166131258,-0.014809210784733295,0.0,-0.00016200084064621478,0.03411748632788658,-0.01406205166131258,0.3,0.04271453246474266,0.04266606643795967,0.0,3.374398511368781e-05,0.0021440163254737854,0.04271453246474266,0.2,1.4105651378631592,1.410531997680664,0.0,-7.697423279751092e-05,0.0017049930756911635,1.4105651378631592,-0.6,-0.12776541709899902,-0.12867887318134308,0.0,-0.0006298468797467649,0.04289531707763672,-0.12776541709899902,0.4,-0.029031947255134583,-0.029295427724719048,0.0,-0.00021112870308570564,0.012445639818906784,-0.029031947255134583,-0.3,-0.05014955624938011,-0.05017395317554474,0.0,-5.69774056202732e-06,0.0011131237260997295,-0.05014955624938011,-0.2,1.440711498260498,1.4406237602233887,0.0,-0.00010740521247498691,0.004251222591847181,1.440711498260498,-0.6
1753235333.0871296,-0.13761937618255615,-0.13869038224220276,0.0,-0.0006792102358303964,0.050109244883060455,-0.13761937618255615,0.4,-0.01406205166131258,-0.014811632223427296,0.0,-0.0001618997339392081,0.03418954461812973,-0.01406205166131258,0.3,0.04271453246474266,0.04266681149601936,0.0,5.434888225863688e-05,0.0020297819282859564,0.04271453246474266,0.2,1.4105651378631592,1.410530924797058,0.0,-7.592441397719085e-05,0.0017584572779014707,1.4105651378631592,-0.6,-0.12776541709899902,-0.12868830561637878,0.0,-0.0006271511665545404,0.04332142323255539,-0.12776541709899902,0.4,-0.029031947255134583,-0.029298631474375725,0.0,-0.00021416925301309675,0.012604904361069202,-0.029031947255134583,-0.3,-0.05014955624938011,-0.0501740425825119,0.0,-5.957944722467801e-06,0.0011184208560734987,-0.05014955624938011,-0.2,1.440711498260498,1.4406222105026245,0.0,-0.00010831161489477381,0.004326666239649057,1.440711498260498,-0.6
1753235333.1070704,-0.13761937618255615,-0.1387040764093399,0.0,-0.00068662193370983,0.05059823766350746,-0.13761937618255615,0.4,-0.01406205166131258,-0.014814931899309158,0.0,-0.0001667844771873206,0.03430595248937607,-0.01406205166131258,0.3,0.04271453246474266,0.04266795888543129,0.0,5.5844524467829615e-05,0.0019467170350253582,0.04271453246474266,0.2,1.4105651378631592,1.410529375076294,0.0,-8.048045128816739e-05,0.0018091498641297221,1.4105651378631592,-0.6,-0.12776541709899902,-0.1287008672952652,0.0,-0.0006283488473854959,0.043739866465330124,-0.12776541709899902,0.4,-0.029031947255134583,-0.02930295094847679,0.0,-0.00021668350382242352,0.012758418917655945,-0.029031947255134583,-0.3,-0.05014955624938011,-0.05017416179180145,0.0,-5.987586519040633e-06,0.001123017049394548,-0.05014955624938011,-0.2,1.440711498260498,1.440619945526123,0.0,-0.00010910445416811854,0.004402576480060816,1.440711498260498,-0.6
1753235333.1270761,-0.13761937618255615,-0.138717919588089,0.0,-0.0006931112729944289,0.051240988075733185,-0.13761937618255615,0.4,-0.01406205166131258,-0.014818331226706505,0.0,-0.00017137137183453888,0.03447278216481209,-0.01406205166131258,0.3,0.04271453246474266,0.04266895726323128,0.0,4.468420229386538e-05,0.0019052742281928658,0.04271453246474266,0.2,1.4105651378631592,1.4105277061462402,0.0,-8.625798363937065e-05,0.0018947201315313578,1.4105651378631592,-0.6,-0.12776541709899902,-0.12871357798576355,0.0,-0.0006377174868248403,0.044321320950984955,-0.12776541709899902,0.4,-0.029031947255134583,-0.029307331889867783,0.0,-0.00021936793928034604,0.012963179498910904,-0.029031947255134583,-0.3,-0.05014955624938011,-0.050174281001091,0.0,-5.924691322434228e-06,0.0011284202337265015,-0.05014955624938011,-0.2,1.440711498260498,1.4406177997589111,0.0,-0.00010988767462549731,0.0045031034387648106,1.440711498260498,-0.6
1753235333.1471188,-0.08525949862272626,-0.13872487843036652,0.0,-0.000698391639161855,0.051884930580854416,-0.08525949862272626,0.4,0.03829782589851731,-0.014820064418017864,0.0,-0.00017393927555531263,0.03464096412062645,0.03829782589851731,0.3,0.09507441002457255,0.042669348418712616,0.0,3.739700332516804e-05,0.0019063547952100635,0.09507441002457255,0.2,1.3582052603033292,1.4105268716812134,0.0,-8.68662100401707e-05,0.0019919828046113253,1.3582052603033292,-0.6,-0.07540553953916913,-0.12872003018856049,0.0,-0.0006478422437794507,0.044928837567567825,-0.07540553953916913,0.4,-0.08139182481496447,-0.02930954284965992,0.0,-0.00022181709937285632,0.013168711215257645,-0.08139182481496447,-0.3,-0.10250943380921,-0.05017434060573578,0.0,-5.914529083383968e-06,0.0011335168965160847,-0.10250943380921,-0.2,1.388351620700668,1.4406167268753052,0.0,-0.00011042108235415071,0.00460469163954258,1.388351620700668,-0.6
1753235333.1671133,-0.08525949862272626,-0.1379890739917755,0.0,0.10156183689832687,2.408562183380127,-0.08525949862272626,0.4,0.03829782589851731,-0.01448360551148653,0.0,0.04680968448519707,2.3909614086151123,0.03829782589851731,0.3,0.09507441002457255,0.044240694493055344,0.0,0.20751209557056427,2.3581125736236572,0.09507441002457255,0.2,1.3582052603033292,1.408780574798584,0.0,-0.22839730978012085,-2.3541178703308105,1.3582052603033292,-0.6,-0.07540553953916913,-0.1279328167438507,0.0,0.10587791353464127,2.4015843868255615,-0.07540553953916913,0.4,-0.08139182481496447,-0.029733484610915184,0.0,-0.05586474388837814,-2.34287428855896,-0.08139182481496447,-0.3,-0.10250943380921,-0.05174707621335983,0.0,-0.20802566409111023,-2.3550572395324707,-0.10250943380921,-0.2,1.388351620700668,1.4389270544052124,0.0,-0.2232963740825653,-2.3515090942382812,1.388351620700668,-0.6
1753235333.1871097,-0.08525949862272626,-0.13510708510875702,0.0,0.23014694452285767,2.037677049636841,-0.08525949862272626,0.4,0.03829782589851731,-0.013029062189161777,0.0,0.12144803255796432,2.2206923961639404,0.03829782589851731,0.3,0.09507441002457255,0.04963098093867302,0.0,0.414171427488327,1.6027272939682007,0.09507441002457255,0.2,1.3582052603033292,1.4029150009155273,0.0,-0.4498286247253418,-1.5221771001815796,1.3582052603033292,-0.6,-0.07540553953916913,-0.12503084540367126,0.0,0.22996240854263306,2.0143306255340576,-0.07540553953916913,0.4,-0.08139182481496447,-0.031365081667900085,0.0,-0.13423968851566315,-2.1402716636657715,-0.08139182481496447,-0.3,-0.10250943380921,-0.057161930948495865,0.0,-0.41628512740135193,-1.5978213548660278,-0.10250943380921,-0.2,1.388351620700668,1.4330943822860718,0.0,-0.44938212633132935,-1.5390149354934692,1.388351620700668,-0.6
1753235333.2071757,-0.08525949862272626,-0.1290472000837326,0.0,0.32830071449279785,1.3034377098083496,-0.08525949862272626,0.4,0.03829782589851731,-0.009463086724281311,0.0,0.2093512862920761,1.7970473766326904,0.03829782589851731,0.3,0.09507441002457255,0.05955047532916069,0.0,0.4977905750274658,0.4038006365299225,0.09507441002457255,0.2,1.3582052603033292,1.3921695947647095,0.0,-0.5389776229858398,-0.23229056596755981,1.3582052603033292,-0.6,-0.07540553953916913,-0.11904038488864899,0.0,0.32324403524398804,1.2992660999298096,-0.07540553953916913,0.4,-0.08139182481496447,-0.03522227331995964,0.0,-0.22439448535442352,-1.6901452541351318,-0.08139182481496447,-0.3,-0.10250943380921,-0.06713707745075226,0.0,-0.5005298256874084,-0.3904707431793213,-0.10250943380921,-0.2,1.388351620700668,1.422288179397583,0.0,-0.5434533357620239,-0.22948339581489563,1.388351620700668,-0.6
1753235333.227076,-0.08525949862272626,-0.12381052225828171,0.0,0.35288670659065247,0.7683227062225342,-0.08525949862272626,0.4,0.03829782589851731,-0.005766155198216438,0.0,0.2622193992137909,1.3421473503112793,0.03829782589851731,0.3,0.09507441002457255,0.06667125225067139,0.0,0.45158326625823975,-0.12866465747356415,0.09507441002457255,0.2,1.3582052603033292,1.384485125541687,0.0,-0.4853940010070801,0.3402356207370758,1.3582052603033292,-0.6,-0.07540553953916913,-0.11390595138072968,0.0,0.3453829288482666,0.7826220393180847,-0.07540553953916913,0.4,-0.08139182481496447,-0.03914835676550865,0.0,-0.2774074077606201,-1.2168415784835815,-0.08139182481496447,-0.3,-0.10250943380921,-0.0742943212389946,0.0,-0.4537414312362671,0.14473505318164825,-0.10250943380921,-0.2,1.388351620700668,1.4145162105560303,0.0,-0.4915781319141388,0.36003854870796204,1.388351620700668,-0.6
