time,LeftShoulderPitch_target,LeftShoulderPitch_pos,LeftShoulderPitch_vel,LeftShoulderPitch_tau,LeftShoulderRoll_target,LeftShoulderRoll_pos,LeftShoulderRoll_vel,LeftShoulderRoll_tau,LeftShoulderYaw_target,LeftShoulderYaw_pos,LeftShoulderYaw_vel,LeftShoulderYaw_tau,LeftElbow_target,LeftElbow_pos,LeftElbow_vel,LeftElbow_tau,LeftWristRoll_target,LeftWristRoll_pos,LeftWristRoll_vel,LeftWristRoll_tau,LeftWristPitch_target,LeftWristPitch_pos,LeftWristPitch_vel,LeftWristPitch_tau,LeftWristYaw_target,LeftWristYaw_pos,LeftWristYaw_vel,LeftWristYaw_tau,RightShoulderPitch_target,RightShoulderPitch_pos,RightShoulderPitch_vel,RightShoulderPitch_tau,RightShoulderRoll_target,RightShoulderRoll_pos,RightShoulderRoll_vel,RightShoulderRoll_tau,RightShoulderYaw_target,RightShoulderYaw_pos,RightShoulderYaw_vel,RightShoulderYaw_tau,RightElbow_target,RightElbow_pos,RightElbow_vel,RightElbow_tau,RightWristRoll_target,RightWristRoll_pos,RightWristRoll_vel,RightWristRoll_tau,RightWristPitch_target,RightWristPitch_pos,RightWristPitch_vel,RightWristPitch_tau,RightWristYaw_target,RightWristYaw_pos,RightWristYaw_vel,RightWristYaw_tau,NotUsedJoint_target,NotUsedJoint_pos,NotUsedJoint_vel,NotUsedJoint_tau
1752827093.0056667,0.4,0.1260094940662384,0.0005721679190173745,-1.1129722595214844,0.3,0.009874655865132809,-0.0019883345812559128,0.07899092882871628,0.2,-0.0456685908138752,-0.0004029677074868232,0.00936177745461464,-0.6,0.1625518947839737,-0.000740892079193145,-1.7455391883850098,0.0,-0.015695074573159218,-2.047629823209718e-05,0.0005662493058480322,0.4,0.05308518186211586,0.0018112079706043005,-0.35087889432907104,0.1,0.030305882915854454,-3.65141750080511e-05,0.000538959342520684,0.4,0.1250423789024353,0.0005965204327367246,-1.1152187585830688,-0.3,-0.012952206656336784,0.00208195555023849,-0.0879681259393692,-0.2,0.038450244814157486,0.0004717591218650341,-0.009710039012134075,-0.6,0.16533924639225006,-0.0007704346207901835,-1.7448514699935913,0.0,0.015282615087926388,8.815544788376428e-06,-0.00030002897256053984,0.4,0.0515499971807003,0.0017984628211706877,-0.3508929908275604,-0.1,-0.02777290716767311,4.5008870074525476e-05,-0.0005576553521677852,1.0,0.0,0.0,0.0
1752827093.0256987,0.4,0.1309085339307785,0.9787216186523438,5.479313373565674,0.3,0.009957429952919483,0.020535442978143692,5.804297924041748,0.2,-0.04427899792790413,0.278746634721756,4.9137420654296875,-0.6,0.1462138295173645,-3.265887975692749,-15.25029468536377,0.0,-0.015651676803827286,0.008720497600734234,0.2354440689086914,0.4,0.06894375383853912,3.1682302951812744,5.0,0.1,0.03114643692970276,0.16819113492965698,1.0454459190368652,0.4,0.12996485829353333,0.9833108186721802,5.498616695404053,-0.3,-0.01303958985954523,-0.021580038592219353,-5.742810249328613,-0.2,0.03717931732535362,-0.25508230924606323,-4.76941442489624,-0.6,0.14892612397670746,-3.280876636505127,-15.30602741241455,0.0,0.015239611268043518,-0.008616972714662552,-0.22924652695655823,0.4,0.06743279099464417,3.1730825901031494,5.0,-0.1,-0.028734607622027397,-0.19241806864738464,-1.083441972732544,1.0,0.0,0.0,0.0
1752827093.0456614,0.4,0.1703953593969345,3.319836139678955,4.598852157592773,0.3,0.011734784580767155,0.1935342699289322,5.784423351287842,0.2,-0.03241616114974022,1.0272544622421265,4.662582874298096,-0.6,0.01646377518773079,-10.820364952087402,-12.311566352844238,0.0,-0.015472869388759136,0.010644886642694473,0.22779875993728638,0.4,0.1885852962732315,9.680403709411621,2.4312596321105957,0.1,0.03796323016285896,0.5742124319076538,0.8982505202293396,0.4,0.16963092982769012,3.3347482681274414,4.614054203033447,-0.3,-0.014856820926070213,-0.19672365486621857,-5.721944332122803,-0.2,0.026272622868418694,-0.9468643069267273,-4.539520740509033,-0.6,0.018570642918348312,-10.871524810791016,-12.353821754455566,0.0,0.015062937512993813,-0.010522615164518356,-0.22170059382915497,0.4,0.1873789280653,9.711370468139648,2.450042247772217,-0.1,-0.036454249173402786,-0.6466522216796875,-0.9150464534759521,1.0,0.0,0.0,0.0
1752827093.0657022,0.4,0.21237702667713165,4.468100547790527,1.056684136390686,0.3,0.015251155011355877,0.4121765196323395,5.503316879272461,0.2,-0.01864888332784176,1.4951835870742798,3.515878677368164,-0.6,-0.12115537375211716,-14.697482109069824,-0.7855621576309204,0.0,-0.015421773307025433,0.0029219172429293394,0.22570784389972687,0.4,0.3094853162765503,12.872709274291992,-5.0,0.1,0.04550227150321007,0.8137005567550659,0.32320764660835266,0.4,0.21180562674999237,4.488866806030273,1.0559170246124268,-0.3,-0.018421562388539314,-0.4176652729511261,-5.437108993530273,-0.2,0.013540258631110191,-1.3842101097106934,-3.4794161319732666,-0.6,-0.119700588285923,-14.767099380493164,-0.7729808688163757,0.0,0.015012270770967007,-0.0029100733809173107,-0.21962368488311768,0.4,0.3087392747402191,12.92362117767334,-5.0,-0.1,-0.044891465455293655,-0.9091740846633911,-0.2722011208534241,1.0,0.0,0.0,0.0
1752827093.0856452,0.4,0.2956309914588928,3.883591413497925,-0.18449078500270844,0.3,0.03750389814376831,1.5781651735305786,5.092952251434326,0.2,0.020360611379146576,2.2354838848114014,2.871849775314331,-0.6,-0.3590148985385895,-9.785926818847656,2.774369239807129,0.0,-0.015405617654323578,0.0011826205300167203,0.22986511886119843,0.4,0.44952520728111267,3.382657766342163,-5.0,0.1,0.05859377980232239,0.5375170111656189,0.1542065292596817,0.4,0.2954652011394501,3.9035098552703857,-0.19145074486732483,-0.3,-0.040520116686820984,-1.5606237649917603,-5.028592586517334,-0.2,-0.023472106084227562,-2.1447761058807373,-2.866237163543701,-0.6,-0.3587072491645813,-9.835785865783691,2.8032987117767334,0.0,0.014999033883213997,-0.0009378507384099066,-0.2237824946641922,0.4,0.4496699869632721,3.422497272491455,-5.0,-0.1,-0.058720022439956665,-0.53794926404953,-0.10006742179393768,1.0,0.0,0.0,0.0
1752827093.1056328,0.4,0.31420260667800903,3.714324951171875,-0.18449078500270844,0.3,0.04701000452041626,1.9012207984924316,5.092952251434326,0.2,0.032605916261672974,2.4490604400634766,2.871849775314331,-0.6,-0.40082672238349915,-8.362363815307617,2.774369239807129,0.0,-0.015398483723402023,0.0014268759405240417,0.22986511886119843,0.4,0.45505833625793457,1.1066299676895142,-5.0,0.1,0.0609133280813694,0.4639093279838562,0.1542065292596817,0.4,0.3141355812549591,3.7340757846832275,-0.19145074486732483,-0.3,-0.04990365356206894,-1.8767070770263672,-5.028592586517334,-0.2,-0.03529280051589012,-2.3641388416290283,-2.866237163543701,-0.6,-0.40075016021728516,-8.408584594726562,2.8032987117767334,0.0,0.014993331395089626,-0.0011403907556086779,-0.2237824946641922,0.4,0.4553857743740082,1.1431596279144287,-5.0,-0.1,-0.06092196702957153,-0.440388947725296,-0.10006742179393768,1.0,0.0,0.0,0.0
1752827093.1256723,0.4,0.3905494809150696,2.5223543643951416,-1.6237713098526,0.3,0.11459684371948242,3.130089044570923,2.6004064083099365,0.2,0.10522116720676422,3.074885129928589,0.550528347492218,-0.6,-0.524507999420166,-3.222593069076538,1.9698424339294434,0.0,-0.014684008434414864,0.07351968437433243,0.22257940471172333,0.4,0.4035322666168213,-2.0715670585632324,0.9620970487594604,0.1,0.0731952041387558,0.6007658243179321,0.17405681312084198,0.4,0.3909282982349396,2.5371315479278564,-1.6415975093841553,-0.3,-0.11651552468538284,-3.0851569175720215,-2.5779426097869873,-0.2,-0.10603988170623779,-3.0048744678497314,-0.5741848945617676,-0.6,-0.525251567363739,-3.245934009552002,2.006385564804077,0.0,0.014365843497216702,-0.06329600512981415,-0.21703924238681793,0.4,0.4039139449596405,-2.095731258392334,0.9408146142959595,-0.1,-0.07252237200737,-0.5993862748146057,-0.2119399458169937,1.0,0.0,0.0,0.0
1752827093.1456473,0.4,0.4120091199874878,2.0246386528015137,-1.8288726806640625,0.3,0.148160919547081,3.4012041091918945,1.2039921283721924,0.2,0.13609720766544342,3.061785936355591,-0.5643315315246582,-0.6,-0.5467451214790344,-1.9596800804138184,1.0682342052459717,0.0,-0.013458594679832458,0.14426982402801514,0.16144438087940216,0.4,0.38955941796302795,-1.0643024444580078,1.6042699813842773,0.1,0.0796881839632988,0.6421653628349304,-0.07854070514440536,0.4,0.4124968647956848,2.0340538024902344,-1.8482708930969238,-0.3,-0.14960446953773499,-3.3532140254974365,-1.201564073562622,-0.2,-0.13627026975154877,-3.00007963180542,0.5246971249580383,-0.6,-0.5476778745651245,-1.9782447814941406,1.1017776727676392,0.0,0.013287510722875595,-0.1295596808195114,-0.1648508459329605,0.4,0.3896050453186035,-1.0962058305740356,1.6178760528564453,-0.1,-0.07916102558374405,-0.6578341722488403,0.06734459847211838,1.0,0.0,0.0,0.0
1752827093.165663,0.4,0.43553757667541504,1.36154043674469,-1.850216031074524,0.3,0.20094044506549835,3.5219061374664307,-0.09632991254329681,0.2,0.1790824979543686,2.723457098007202,-1.409692406654358,-0.6,-0.5607163906097412,-0.45670783519744873,0.22041365504264832,0.0,-0.010353616438806057,0.2209104299545288,0.04194948449730873,0.4,0.38894349336624146,0.2881644368171692,0.5843807458877563,0.1,0.088434137403965,0.5293398499488831,-0.2400038242340088,0.4,0.43607601523399353,1.3618155717849731,-1.8657716512680054,-0.3,-0.20164929330348969,-3.4732720851898193,0.08127005398273468,-0.2,-0.17851974070072174,-2.681349277496338,1.3630523681640625,-0.6,-0.5618996024131775,-0.47248575091362,0.254996120929718,0.0,0.01038358174264431,-0.2098875641822815,-0.05219980701804161,0.4,0.3886316418647766,0.2704773545265198,0.6086848378181458,-0.1,-0.08816725760698318,-0.5432646870613098,0.24777816236019135,1.0,0.0,0.0,0.0
1752827093.1856437,0.4,0.45075419545173645,0.8526918292045593,-1.799984097480774,0.3,0.25146302580833435,3.2537169456481934,-0.8363336324691772,0.2,0.2140943706035614,2.122699499130249,-1.7604154348373413,-0.6,-0.5573644042015076,0.5229892134666443,-0.42030683159828186,0.0,-0.007363731507211924,0.17697347700595856,-0.021424107253551483,0.4,0.397178590297699,0.5701112747192383,-0.06468383967876434,0.1,0.09431476145982742,0.32548031210899353,-0.24998386204242706,0.4,0.4512117803096771,0.8447780013084412,-1.8109726905822754,-0.3,-0.2514902949333191,-3.210510492324829,0.8116034269332886,-0.2,-0.21310687065124512,-2.1008081436157227,1.715474247932434,-0.6,-0.5587252378463745,0.5139505863189697,-0.38402026891708374,0.0,0.0074634612537920475,-0.17523126304149628,0.012156334705650806,0.4,0.3967876434326172,0.5697848200798035,-0.04585647955536842,-0.1,-0.09408344328403473,-0.32245489954948425,0.2571205794811249,1.0,0.0,0.0,0.0
